user_id,entity,type,category,project,branch,language,is_write,editor,operating_system,machine,user_agent,time,created_at
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 01:38:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 01:40:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 01:42:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 01:44:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 01:46:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 01:48:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 01:50:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 01:52:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 01:54:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 01:56:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 01:58:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/contexts/AuthContext.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 02:00:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/contexts/AuthContext.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 02:02:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/contexts/AuthContext.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 02:04:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/contexts/AuthContext.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 02:06:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/contexts/AuthContext.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 02:08:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/contexts/AuthContext.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 02:10:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/contexts/AuthContext.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 02:12:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/contexts/AuthContext.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 02:14:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/contexts/AuthContext.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-14 02:16:12.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/index.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 12:46:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/index.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 12:48:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/index.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 12:50:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/index.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 12:52:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/index.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 12:54:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/index.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 12:56:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/index.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 12:58:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/index.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 13:00:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/index.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 13:02:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/index.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 13:04:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/index.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 13:06:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/index.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 13:08:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/index.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 13:10:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 13:12:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 13:14:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 13:16:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 13:18:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 13:20:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 13:22:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 13:24:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-15 13:26:52.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:09:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:11:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:13:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:15:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:17:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:19:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:21:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:23:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:25:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:27:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:29:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:31:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/backend/src/routes/articles.js,file,coding,CompanyIntranet,main,JavaScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:33:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:35:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:37:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:39:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:41:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:43:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:45:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:47:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:49:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:51:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:53:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:55:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/SideNavigation.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:57:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/contexts/AuthContext.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 12:59:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/contexts/AuthContext.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 13:01:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/contexts/AuthContext.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 13:03:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/contexts/AuthContext.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 13:05:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/contexts/AuthContext.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 13:07:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/contexts/AuthContext.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 13:09:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/contexts/AuthContext.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-20 13:11:00.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/App.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-24 12:16:56.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/App.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-24 12:18:56.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/App.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-24 12:20:56.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/App.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-24 12:22:56.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/App.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-24 12:24:56.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/App.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-24 12:26:56.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/App.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-24 12:28:56.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/App.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-24 12:30:56.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/App.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-24 12:32:56.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/App.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-24 12:34:56.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/App.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-24 12:36:56.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/App.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-24 12:38:56.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/App.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-24 12:40:56.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/home.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-24 12:42:56.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/home.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-24 12:44:56.000,2026-05-04 03:43:07.957
Lelando1234,C:/Users/tiaan/My Drive/Tiaan/Personal/Documents & Other/Github/CompanyIntranet/src/components/home.tsx,file,coding,CompanyIntranet,main,TypeScript,true,Wakatime,Windows,Tiaan-Lenovo,codex-wakapi-history-import/1.0,2025-10-24 12:46:56.000,2026-05-04 03:43:07.957
